p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,100,16,500,120,5.373476,2172.321699857712
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,16,4,500,120,3.862141,2194.4901609420776
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,50,80,256,500,120,2.616804,2213.9336302280426
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,32,128,500,120,2.7034005,2232.22544670105
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,64,32,500,120,5.3832629999999995,2259.925902366638
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,8,4,500,120,3.1167865,2280.5193116664886
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,50,100,500,120,3.211557,2302.520658731461
 , , ,50,16,64,500,120,2.2939285,2319.5897438526154
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,100,64,500,120,5.9527545,2348.7978467941284
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,32,500,120,3.075313,2368.321930885315
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,64,500,120,3.466893,2391.7659904956818
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,64,8,500,120,8.522563,2428.9500489234924
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,8,256,500,120,3.5769444999999997,2452.761621236801
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,32,256,500,120,1.695621,2469.4613993167877
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,2048,256,500,120,2.074484,2488.76624917984
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,64,256,500,120,2.0926615,2508.693907499314
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,100,256,500,120,2.283022,2529.3377265930176
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,2048,256,500,120,2.140987,2548.3422708511353
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,256,500,120,2.068343,2566.4018201828003
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,32,256,500,120,2.1677005,2585.217701435089
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,256,500,120,1.5803145,2602.861777305603
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,256,500,120,1.43747,2620.5654463768005
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,256,500,120,1.488001,2637.7896921634674
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,256,500,120,1.406661,2653.753863096237
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,20,256,500,120,1.720334,2669.4211328029633
 , , ,4,8,256,500,120,1.6006725,2684.921939611435
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,256,500,120,1.436334,2701.648373603821
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,100,500,120,2.841044,2723.713926792145
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,50,4,500,120,3.666922,2748.6216156482697
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,256,500,120,1.4930880000000002,2765.2604355812073
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,80,256,500,120,2.0823805,2783.369710683822
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,128,256,500,120,2.2059395,2801.345905303955
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,100,500,120,3.126785,2825.48562335968
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,100,500,120,2.4113695,2847.038133621216
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,100,500,120,2.389055,2868.681542158127
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,8,100,500,120,2.5303825,2888.465603351593
 , , ,128,128,256,500,120,1.5990455,2903.995015144348
 , , ,128,64,256,500,120,1.595804,2921.845932006836
 , , ,128,4,256,500,120,1.6269995000000002,2939.013447999954
 , , ,8,2048,256,500,120,1.615124,2956.4417922496796
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,4,256,500,120,2.373187,2977.0575292110443
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,16,256,500,120,2.141151,2995.24214220047
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,256,500,120,2.0217265,3013.3615350723267
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,16,20,500,120,4.015544,3040.4864563941956
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,128,256,500,120,2.1726590000000003,3060.29451751709
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,256,500,120,2.248949,3080.7134144306183
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,256,500,120,2.0811995000000003,3098.8734695911407
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,80,256,500,120,2.3700270000000003,3117.9903666973114
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,256,500,120,2.2265985,3136.909700155258
 , , ,4,128,8,500,120,3.5902155,3160.966592073441
 , , ,128,128,16,500,120,4.056504,3186.165446281433
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,8,500,120,3.6799165,3209.6694424152374
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,4,500,120,3.6824905,3232.087285757065
 , , ,4,128,4,500,120,3.407516,3255.514033794403
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,4,20,500,120,4.510689,3283.754172563553
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,2048,20,500,120,4.618491,3311.9137308597565
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,4,20,500,120,4.254756,3338.0182411670685
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,8,20,500,120,4.5093955,3364.5898880958557
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,128,20,500,120,4.6001755,3393.0498530864716
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,128,20,500,120,4.00791,3418.773528575897
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,4,500,120,3.364535,3439.7853665351868
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,32,32,500,120,3.862129,3464.085650920868
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,80,32,500,120,4.4592105,3492.781779527664
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,32,500,120,5.018818,3521.869892835617
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,32,500,120,4.837054,3550.6610894203186
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,128,32,500,120,5.2216525,3579.221168756485
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,32,500,120,3.7523525,3605.1897938251495
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,100,32,500,120,5.4711929999999995,3636.5984103679657
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,80,50,500,120,4.2229375000000005,3662.013802051544
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,128,50,500,120,3.8721275,3686.1980397701263
 , , ,64,8,16,500,120,3.462656,3709.886244297027
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,2048,32,500,120,3.77708,3734.993493556976
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,4,500,120,3.148616,3757.0737075805664
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,20,500,120,3.7926905,3781.061549663544
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,20,4,500,120,3.9569855,3806.357858181
 , , ,50,16,4,500,120,3.3460004999999997,3829.797222852707
 , , ,50,4,4,500,120,3.191985,3852.805712461472
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,4,500,120,11.9002505,3900.457899093628
 , , ,20,2048,8,500,120,4.164687499999999,3925.91511631012
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,8,500,120,4.2861275,3953.853621721268
 , , ,4,4,64,500,120,2.3309755,3973.4017753601074
 , , ,100,4,64,500,120,2.331873,3991.741547107697
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,64,500,120,2.480176,4011.02179980278
 , , ,64,4,64,500,120,2.5679220000000003,4032.0060591697697
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,4,64,500,120,2.4766935,4052.8862719535823
 , , ,50,4,64,500,120,2.4085215,4072.4656512737274
 , , ,80,4,64,500,120,2.3903995,4091.06148648262
 , , ,16,20,100,500,120,1.779937,4107.245716333389
 , , ,96,4,64,500,120,2.4770665,4127.953976869583
 , , ,100,32,128,500,120,1.5074335,4145.926311969757
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,80,256,500,120,3.4328719999999997,4170.369437217712
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,20,100,500,120,2.298534,4189.625712156296
