input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
100000,16,200, , ,256,128,20,explicit,sockets,0.13893,1432.9672348499298
100000,32,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,80,scatter,sockets,0.104005,1449.3137192726135
100000,128,200, , ,2,4,64,compact,cores,0.125025,1465.5425369739532
100000,256,100,#pragma clang loop unrolling full, ,256,8,100,compact,cores,0.133725,1481.7983932495117
100000,128,100, ,#pragma omp parallel for,2,256,40,compact,cores,0.125335,1498.5384023189545
100000,8,100, , ,2,2,160,explicit,cores,0.24767,1515.1507873535156
100000,192,100,#pragma clang loop unrolling full, ,4,8,160,none,cores,0.19472499999999998,1531.4743807315826
100000,32,200, ,#pragma omp parallel for,2,256,20,compact,sockets,0.10083500000000001,1547.898464679718
100000,256,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,16,64,compact,cores,0.133805,1564.650542497635
100000,256,100, ,#pragma omp parallel for,256,256,40,compact,sockets,0.132805,1581.5701596736908
100000,32,200, , ,4,256,20,none,cores,0.09770999999999999,1597.8919653892517
100000,256,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,16,128,scatter,sockets,0.138695,1614.7380676269531
100000,256,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,32,160,compact,cores,0.14068999999999998,1631.494703054428
100000,64,100, ,#pragma omp parallel for,4,2,80,none,cores,0.11676,1648.1502866744995
100000,8,100,#pragma clang loop unrolling full, ,8,8,40,disabled,cores,0.246655,1664.5620529651642
100000,256,200, ,#pragma omp parallel for,256,4,160,compact,sockets,0.13827499999999998,1681.2385058403015
100000,128,100, ,#pragma omp parallel for,2,2,80,disabled,threads,0.124305,1697.8581938743591
100000,96,100, , ,2,32,64,compact,cores,0.114485,1714.1020047664642
100000,48,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,80,none,threads,0.101275,1730.4980871677399
100000,96,100, , ,4,256,160,explicit,cores,0.14441500000000002,1746.97079539299
100000,4,640,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,40,none,cores,0.49943499999999996,1764.478054523468
100000,48,400,#pragma clang loop unrolling full, ,256,8,80,compact,cores,0.131655,1780.897897720337
100000,48,400,#pragma clang loop unrolling full, ,256,32,20,compact,sockets,0.13266,1797.306007385254
100000,32,640,#pragma clang loop unrolling full, ,16,96,200,explicit,sockets,0.10284,1813.9702155590057
100000,32,640,#pragma clang loop unrolling full, ,256,256,160,compact,cores,0.12725,1830.5463376045227
