p1,p2,p3,p4,p5,t0,objective,elapsed_sec
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,20,2000,6.5805545,2885.2302606105804
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,20,8,2000,7.5770945,2919.339093208313
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,20,20,2000,7.5663825,2953.154117822647
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,256,2000,7.575546,2987.1795144081116
 , ,128,100,64,2000,7.5919765,3021.3311183452606
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,80,2000,7.5510685,3055.0716247558594
 , ,4,128,20,2000,7.6497695,3088.883120536804
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,50,128,2000,7.651235,3123.1912281513214
 , ,4,32,128,2000,7.670598,3157.2943630218506
#pragma clang loop(i1) pack array(A) allocate(malloc), ,100,80,4,2000,7.630993500000001,3191.1172938346863
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,128,128,2000,7.6581455,3226.5720574855804
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,64,8,2000,7.633820999999999,3260.4824805259705
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,32,100,2000,7.573539,3294.2809698581696
#pragma clang loop(i1) pack array(A) allocate(malloc), ,8,64,80,2000,7.574596,3327.996988773346
 , ,50,16,32,2000,7.559894,3361.9585721492767
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,20,80,2000,7.5635835,3395.786281585694
 , ,8,32,16,2000,7.563737,3429.5267281532288
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,256,2000,7.5875385,3465.358640909195
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,2048,256,2000,7.4810235,3503.370418548584
