p1,p2,p3,p4,p5,t0,objective,elapsed_sec
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,8,400,0.0469127287071312,1174.4344310760498
 , ,4,128,256,2000,7.546877251186174,1174.4516716003418
 , ,16,2048,8,120,0.0011258002467807,1224.8775162696838
 , ,100,4,100,400,0.0552923671903471,1224.894291639328
 , ,8,4,256,2000,7.668656434873299,1224.9103183746338
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,120,0.0011079433808941,1253.7985260486605
 , ,4,2048,4,400,0.0467118433264746,1253.8155012130735
 , ,4,2048,50,2000,7.525789623422671,1253.8322110176086
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,4,120,0.0011079673766023,1300.5473482608795
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,2048,4,400,0.0469919765800633,1300.5644969940186
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,100,2000,6.945564009391433,1300.5810708999634
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,120,0.0011079677735774,1353.2349491119385
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,4,400,0.0548528304952143,1353.253015756607
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,8,2000,6.33668500748824,1353.2717554569244
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,8,120,0.0011258170793767,1419.6162168979645
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,4,400,0.0470582186626157,1419.634460687637
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,128,2000,7.200112237854007,1419.6520640850067
 , ,16,2048,4,120,0.0011079464362743,1448.796846628189
 , ,16,2048,8,400,0.0470294406294533,1448.8154036998749
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,256,2000,7.453449164239373,1448.833031654358
