p1,p2,p3,p4,p5,t0,objective,elapsed_sec
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,16,4,2000,7.432306263518232,1054.6089072227478
#pragma clang loop(i1) pack array(A) allocate(malloc), ,100,2048,4,120,0.0011079188160508,1132.7994222640991
 , ,128,2048,8,400,0.0474328417756471,1132.8158929347992
#pragma clang loop(i1) pack array(A) allocate(malloc), ,100,2048,4,2000,6.259071918636668,1132.8319807052612
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,4,120,0.001107966966806,1182.67933177948
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,256,400,0.0535465207076595,1182.6976058483124
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,100,2000,7.049960274128616,1182.7139518260956
#pragma clang loop(i1) pack array(A) allocate(malloc), ,16,2048,8,120,0.0011257758047458,1223.4311661720276
#pragma clang loop(i1) pack array(A) allocate(malloc), ,16,4,4,400,0.0550362838241061,1223.4486303329468
 , ,4,4,16,2000,7.675777116469105,1223.4651055336
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,20,128,120,0.0013708394395914,1334.832272529602
#pragma clang loop(i1) pack array(A) allocate(malloc), ,8,2048,4,400,0.0467803549302344,1334.85005736351
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,16,256,2000,7.629359221449918,1334.8686711788175
#pragma clang loop(i1) pack array(A) allocate(malloc), ,96,2048,4,120,0.0011079193155933,1370.7124602794647
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,2048,32,400,0.050131909764405,1370.7304921150208
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,128,2000,7.264602218182071,1370.7476563453674
 , ,16,2048,4,120,0.0011079464362743,1427.2929904460907
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,4,400,0.0468586839044792,1427.311398267746
#pragma clang loop(i1) pack array(A) allocate(malloc), ,50,4,16,2000,7.065522756985875,1427.329253435135
