input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
10000000,2,10,#pragma clang loop unrolling full,#pragma omp parallel for,256,8,cores,scatter,21.997844999999998,9009.765046596527
10000000,2,200,#pragma clang loop unrolling full, ,4,96,sockets,disabled,21.57939,9103.786420106888
10000000,3,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,4,threads,balanced,21.493465,9199.959651708603
10000000,5,200,#pragma clang loop unrolling full, ,64,128,sockets,explicit,21.5707,9296.405772686005
10000000,3,160, , ,256,256,sockets,explicit,21.530395,9390.036267518997
10000000,2,40, ,#pragma omp parallel for,256,2,sockets,scatter,21.665025,9483.040688753128
10000000,2,160, , ,96,64,sockets,balanced,21.575635,9577.547192335129
10000000,2,10,#pragma clang loop unrolling full,#pragma omp parallel for,2,8,threads,compact,21.882824999999997,9672.785809755325
10000000,2,200,#pragma clang loop unrolling full, ,256,16,threads,balanced,21.63119,9776.149150848389
10000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,2,threads,scatter,21.58204,9878.599123477936
10000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,sockets,disabled,21.599085000000002,9981.360355377197
10000000,2,200, , ,4,256,sockets,compact,21.6277,10077.135875463486
10000000,4,200,#pragma clang loop unrolling full, ,128,256,threads,explicit,21.648945,10173.129510641098
10000000,3,200, ,#pragma omp parallel for,128,2,threads,balanced,21.61161,10271.387256622314
10000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,256,sockets,explicit,21.49411,10365.661936044693
10000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,sockets,compact,21.527495000000002,10458.91902756691
10000000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,256,4,sockets,balanced,21.600605,10555.68175458908
10000000,3,200, , ,256,256,threads,disabled,21.624344999999998,10651.916117668152
10000000,2,200, , ,4,128,threads,balanced,21.64903,10748.594980716705
10000000,3,200, , ,96,128,threads,balanced,21.64668,10847.92114162445
10000000,2,200, ,#pragma omp parallel for,96,128,sockets,disabled,21.541285000000002,10941.097751617432
10000000,2,200, , ,128,2,sockets,disabled,21.5451,11037.97212600708
10000000,2,200, ,#pragma omp parallel for,32,4,threads,disabled,21.61018,11132.889622926712
10000000,2,200, , ,128,256,sockets,disabled,21.632755,11228.771029472351
10000000,2,10, ,#pragma omp parallel for,256,256,sockets,compact,21.96541,11323.977316856384
10000000,5,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,2,sockets,compact,21.60622,11420.322271108627
10000000,3,100, , ,256,256,sockets,none,21.634825,11518.471536397934
10000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,96,sockets,disabled,21.515810000000002,11615.057039022446
10000000,2,160,#pragma clang loop unrolling full,#pragma omp parallel for,16,128,threads,none,21.695795,11712.451503276825
10000000,2,200,#pragma clang loop unrolling full, ,2,256,sockets,compact,21.492275,11821.226481676102
10000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,cores,scatter,21.48529,11927.227172613144
10000000,2,160, ,#pragma omp parallel for,128,96,sockets,balanced,21.558135,12039.804760932922
10000000,2,200, ,#pragma omp parallel for,2,128,cores,compact,21.520595,12135.434285402298
10000000,3,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,96,cores,compact,21.639125,12233.952224731445
10000000,2,200, , ,256,4,sockets,none,21.477045,12328.6390542984
