input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
500000,5,20,#pragma clang loop unrolling full,#pragma omp parallel for,32,32,sockets,none,1.08639,1582.5008342266083
500000,6,10,#pragma clang loop unrolling full,#pragma omp parallel for,16,4,threads,scatter,1.0984150000000001,1598.958072900772
500000,8,128,#pragma clang loop unrolling full,#pragma omp parallel for,2,8,sockets,compact,1.0842450000000001,1616.009616613388
500000,8,20,#pragma clang loop unrolling full, ,2,4,threads,explicit,1.097025,1631.9802799224854
500000,2,200, , ,32,16,cores,explicit,1.07409,1717.4811158180237
500000,2,200,#pragma clang loop unrolling full, ,96,128,sockets,scatter,1.083535,1747.3525409698486
500000,2,160, ,#pragma omp parallel for,128,2,cores,compact,1.07233,1780.3024501800537
500000,3,128,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,sockets,none,1.07508,1814.2316455841064
500000,2,100, ,#pragma omp parallel for,32,32,sockets,explicit,1.0714350000000001,1845.1255657672882
500000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,threads,none,1.077545,1877.7777874469757
500000,3,200, , ,96,256,sockets,explicit,1.0754000000000001,1908.3909947872162
500000,2,100, ,#pragma omp parallel for,256,32,cores,scatter,1.076145,1940.4903485774994
500000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,4,cores,explicit,1.067495,1971.9888143539429
500000,3,80,#pragma clang loop unrolling full, ,32,8,sockets,scatter,1.076355,2004.1782298088074
500000,2,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,128,sockets,balanced,1.0765349999999998,2034.6093990802765
500000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,32,cores,compact,1.077815,2070.060673236847
500000,3,128,#pragma clang loop unrolling full, ,16,64,sockets,explicit,1.07511,2104.494581222534
500000,2,200, ,#pragma omp parallel for,128,64,sockets,compact,1.0735100000000002,2135.7955045700073
500000,2,160, ,#pragma omp parallel for,256,8,threads,none,1.0763600000000002,2169.017641544342
500000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,2,4,threads,scatter,1.0743800000000001,2200.4118275642395
500000,3,160,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,sockets,scatter,1.072175,2233.9900710582733
500000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,cores,balanced,1.07192,2266.988656759262
500000,3,200,#pragma clang loop unrolling full, ,256,64,cores,explicit,1.07754,2304.3353345394135
500000,3,100, , ,256,4,cores,explicit,1.070465,2337.203471660614
500000,2,200, , ,4,256,cores,scatter,1.072775,2370.3565015792847
500000,2,200, , ,4,8,sockets,compact,1.06905,2399.906578063965
500000,3,100,#pragma clang loop unrolling full, ,2,256,sockets,scatter,1.083115,2432.7141156196594
500000,2,128,#pragma clang loop unrolling full, ,2,8,cores,explicit,1.0748,2463.820127248764
500000,2,128, ,#pragma omp parallel for,256,8,cores,disabled,1.07767,2497.9754872322083
500000,4,200, ,#pragma omp parallel for,8,256,cores,none,1.0782699999999998,2536.3560342788696
500000,3,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,threads,none,1.07804,2570.132785320282
500000,2,200, , ,8,4,cores,compact,1.07333,2602.6467542648315
500000,3,200, , ,128,4,sockets,compact,1.07887,2638.6377098560333
500000,2,200, , ,2,256,sockets,explicit,1.071075,2669.785798072815
500000,2,160, , ,4,128,threads,explicit,1.072285,2704.0603518486023
500000,2,128,#pragma clang loop unrolling full, ,2,4,sockets,balanced,1.07614,2739.799063682556
500000,2,200,#pragma clang loop unrolling full, ,128,96,sockets,none,1.072625,2770.8040375709534
500000,3,200, ,#pragma omp parallel for,96,128,cores,none,1.0801349999999998,2810.7052590847015
500000,2,200, ,#pragma omp parallel for,4,4,threads,none,1.073605,2853.3612308502197
500000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,32,sockets,explicit,1.0729,2891.3269884586334
500000,3,200, , ,2,16,cores,compact,1.07447,2926.409977912903
500000,2,100,#pragma clang loop unrolling full, ,96,4,threads,explicit,1.074365,2968.048216342926
500000,2,200, , ,2,256,threads,explicit,1.0734,3002.232106924057
