p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,20,256,100,40,0.006143,1066.981544971466
 , , ,4,128,256,100,40,0.005812,1077.8413314819336
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,256,100,40,0.005927,1089.9855544567108
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,16,128,80,100,40,0.0098645,1101.577562332153
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,64,100,40,0.009519,1112.8495657444
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,100,64,100,40,0.007958,1124.017780303955
 , , ,100,2048,4,100,40,0.009603,1136.6820604801178
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,80,100,40,0.0095035,1148.201518535614
 , , ,4,8,256,100,40,0.005705,1161.3493735790253
 , , ,32,4,256,100,40,0.0059365,1173.9973323345184
 , , ,4,20,256,100,40,0.005743,1185.285855293274
 , , ,20,8,256,100,40,0.005747,1197.6899123191831
 , , ,4,2048,256,100,40,0.005732,1210.0613071918488
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,8,256,100,40,0.0105065,1222.413146018982
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,256,100,40,0.0221315,1234.1779143810272
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,64,100,40,0.0254275,1246.0337722301483
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,50,100,40,0.0190765,1258.5615556240082
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,2048,256,100,40,0.0098035,1271.2702474594116
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,2048,256,100,40,0.009943,1282.7541790008545
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,128,256,100,40,0.009916,1295.4378762245178
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,128,256,100,40,0.0095835,1308.046000957489
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,2048,256,100,40,0.009634,1320.1776478290558
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,2048,256,100,40,0.0097054999999999,1331.7701132297516
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,80,256,100,40,0.0112745,1343.346044778824
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,2048,256,100,40,0.0096775,1355.185757637024
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,2048,256,100,40,0.009849,1366.4740643501282
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,4,100,40,0.00894,1378.250032901764
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,80,100,40,0.005619,1389.1813547611237
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,64,100,40,0.0057125,1400.338395357132
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,2048,32,100,40,0.015364,1413.4496624469757
 , , ,4,32,64,100,40,0.0058215,1424.785730600357
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,4,100,40,0.0091325,1437.674638748169
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,8,4,100,40,0.010288,1450.569720506668
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,4,100,40,0.0092315,1462.1852049827576
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,80,4,100,40,0.010161,1476.5577538013458
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,4,100,40,0.0094205,1488.5416419506073
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,50,100,40,0.0055825,1499.526074886322
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,4,100,40,0.010589,1511.1339666843414
