p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,128,500,120,3.765971,1295.460304737091
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,16,20,500,120,3.5076495,1317.1516604423523
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,100,64,500,120,4.633884999999999,1341.24746632576
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,20,32,500,120,3.4217165,1362.797248840332
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,50,64,500,120,3.5713160000000004,1383.9636075496674
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,20,100,500,120,2.4481425,1401.4993505477903
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,64,4,500,120,9.1084175,1439.6675944328308
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,4,16,500,120,5.511283,1466.4839260578156
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,100,16,500,120,8.222118,1503.8642370700836
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,20,500,120,3.885926,1527.4160883426666
 , , ,50,32,256,500,120,1.489335,1541.3675656318665
 , , ,8,64,8,500,120,3.6386665,1561.3075187206268
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,16,4,20,500,120,5.661058,1589.43510723114
 , , ,20,128,8,500,120,4.210473,1610.8150923252106
 , , ,100,4,20,500,120,3.3819524999999997,1632.267983675003
 , , ,80,2048,100,500,120,1.92952,1648.4109959602356
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,100,100,500,120,3.0029845,1668.1553630828855
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,50,64,500,120,4.777957,1693.427835702896
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,16,4,500,120,11.353282,1737.639982461929
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,80,32,500,120,5.380165,1765.899605035782
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,20,80,500,120,2.8198195,1785.5476603507996
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,128,128,500,120,2.721322,1805.0952649116516
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,2048,4,500,120,15.1807185,1860.687801361084
