p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,4,128,100,40,0.0136276538592684,987.505002975464
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,20,4,500,120,6.479947094463786,987.520295381546
 , , ,8,4,8,40,20,0.0003260590286878,1077.2610914707184
 , , ,4,4,8,100,40,0.0094843266383682,1077.2803094387054
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,8,256,500,120,1.7233036012698726,1077.30202794075
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,8,40,20,0.000275539901534,1205.405603647232
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,8,100,40,0.0051316287369599,1205.425022125244
 , , ,16,16,50,500,120,2.594428243352957,1205.4415299892426
 , , ,4,4,4,40,20,0.0003847719702862,1360.199219942093
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,32,100,40,0.0153901104118034,1360.2196636199951
 , , ,16,16,4,500,120,3.885314524860587,1360.2361845970154
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,64,40,20,0.0003036471875047,1516.009346485138
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,4,100,40,0.0367654922159004,1516.0294902324677
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,4,500,120,3.0215791936699663,1516.0484194755554
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,4,50,40,20,0.0004962440381185,1674.286206483841
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,50,100,40,0.0100544717626221,1674.3088994026184
 , , ,16,4,64,500,120,1.3376347194865703,1674.326267004013
 , , ,64,4,50,40,20,0.0002774639081523,1800.420242547989
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,32,100,40,0.0153013244088162,1800.4414086341858
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,4,500,120,3.1486197260312347,1800.4591302871704
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,4,32,40,20,0.0005309818670686,1952.7533626556396
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,32,100,40,0.0130378826301317,1952.7749164104464
 , , ,4,4,256,500,120,1.6872588883405757,1952.7951517105105
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,256,40,20,0.0004824103597108,2060.182450532913
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,100,100,40,0.0121290821642631,2060.2053401470184
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,4,32,500,120,3.0445870612650663,2060.2241694927216
 , , ,32,4,50,40,20,0.0002759877993772,2227.563776254654
 , , ,32,4,32,100,40,0.009285256840237,2227.5860295295715
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,4,100,500,120,2.8670690458988686,2227.6051626205444
