p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,4,80,100,0.0001580822389341,583.8361928462982
 , ,4,64,4,240,260,0.0013197184241795,583.855963230133
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,128,4,1200,1400,0.2978476472623299,583.872207403183
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,32,4,80,100,0.0001530966357838,616.9270327091217
 , ,8,2048,4,240,260,0.0010157452990877,616.9463651180267
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,256,1200,1400,3.671203253213867,616.966305732727
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,80,100,0.0001580823832146,654.2542562484741
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,4,240,260,0.0035728915525202,654.272961139679
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,4,1200,1400,0.4912495239294477,654.2894015312195
 , ,96,128,4,80,100,9.269802081193644e-05,686.1441421508789
 , ,128,128,4,240,260,0.0010917821599403,686.1628341674805
#pragma clang loop(j2) pack array(data) allocate(malloc), ,8,16,4,1200,1400,0.4075406370259599,686.1800329685211
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,4,80,100,0.0001580823112379,724.2878923416138
 , ,96,128,4,240,260,0.001091777616024,724.308531999588
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,32,1200,1400,2.390840862257752,724.3295540809631
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,256,80,100,0.0010305259721384,760.5092587471008
 , ,128,8,4,240,260,0.0016988892199851,760.5290567874908
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,50,50,1200,1400,2.932891955023196,760.5466904640198
 , ,128,2048,4,80,100,8.550737633813868e-05,793.4897820949554
 , ,100,80,4,240,260,0.0012437756398379,793.5094556808472
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,32,1200,1400,2.488520293360873,793.527951002121
