p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 , , ,128,4,80,100,40,0.0023941458729543,1655.4040141105652
 , , ,128,4,128,500,120,1.3121545944495656,1655.422368764877
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,64,40,20,0.0003034858364625,1785.0870580673218
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,80,100,40,0.0056243581338965,1785.109449148178
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,128,256,500,120,2.621443459800662,1785.1288163661957
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,16,40,20,0.0003028657621017,1943.826313495636
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,4,100,40,0.0101776355957873,1943.8466982841492
 , , ,128,4,256,500,120,1.62699240116972,1943.864277601242
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,8,40,20,0.0002653680529827,2081.3053040504456
 , , ,8,2048,4,100,40,0.0089971884950756,2081.3275175094604
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,16,2048,256,500,120,2.4844076718033907,2081.3471128940582
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,2048,256,40,20,0.0007474030027768,2203.0927793979645
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,128,100,100,40,0.0200327522861317,2203.113755941391
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,2048,100,500,120,3.6899059236438543,2203.1322753429413
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,256,40,20,0.00059235019165,2270.097811937332
 , , ,128,2048,20,100,40,0.0070293049196738,2270.1199691295624
 , , ,4,16,4,500,120,4.1084419185284355,2270.1402819156647
 , , ,100,16,80,40,20,0.0002663667494366,2437.239541053772
 , , ,100,8,100,100,40,0.0046543031269934,2437.277759552002
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,256,500,120,1.8678192081452945,2437.296625137329
