input,p0,p1,p2,p3,p4,p5,p6,objective,elapsed_sec
1500000000,32,threads,close,#pragma omp parallel for,simd,"schedule(static,8)",static,14.284205,4251.053442001343
1500000000,32,threads,spread, ,simd,"schedule(static,2)",static,14.13916,4299.96012711525
1500000000,64,cores,close,#pragma omp parallel for,simd,"schedule(static,4)",dynamic,14.289380000000001,4357.783529520035
1500000000,32,cores,spread,#pragma omp parallel for,simd,"schedule(static,16)",dynamic,14.292695,4407.5145790576935
1500000000,192,cores,spread,#pragma omp parallel for, ,"schedule(static,16)",static,14.247219999999999,4457.458113670349
1500000000,32,sockets,close,#pragma omp parallel for,simd,"schedule(static,4)",static,14.332135,4507.443519592285
1500000000,96,cores,spread, , ,"schedule(static,2)",static,14.14679,4556.437561273575
1500000000,4,cores,master, ,simd,"schedule(static,8)",dynamic,14.172605,4605.547105550766
1500000000,128,sockets,close,#pragma omp parallel for, ,"schedule(static,32)",dynamic,14.25656,4655.455376148224
1500000000,128,cores,close, , ,"schedule(static,32)",static,14.127815,4704.493664741516
1500000000,256,cores,spread,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.623985000000001,4752.733413219452
1500000000,256,cores,close,#pragma omp parallel for,simd,"schedule(static,8)",static,14.275205,4803.495569467545
1500000000,64,threads,close,#pragma omp parallel for, ,"schedule(static,2)",static,14.34017,4853.722443819046
1500000000,128,sockets,master, ,simd,"schedule(static,2)",dynamic,14.13638,4902.998157739639
1500000000,2,sockets,close, , ,"schedule(static,1)",dynamic,13.41909,4952.320006132126
1500000000,8,cores,close, , ,"schedule(static,1)",static,13.430430000000001,5001.579231500626
1500000000,16,cores,close, , ,"schedule(static,1)",dynamic,13.13692,5050.883861541748
1500000000,2,threads,close,#pragma omp parallel for, ,"schedule(static,1)",static,13.580034999999999,5100.825710296631
1500000000,2,cores,close, , ,"schedule(static,1)",dynamic,13.43945,5150.201185703278
1500000000,192,threads,close,#pragma omp parallel for,simd, ,static,13.604485,5200.979991197586
1500000000,2,sockets,master,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.629065,5251.231088399887
1500000000,256,sockets,close,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.63889,5301.996207714081
1500000000,256,sockets,master,#pragma omp parallel for, ,"schedule(static,1)",static,13.68714,5352.658942699432
1500000000,192,sockets,close, ,simd, ,static,13.416395000000001,5402.037815332413
1500000000,2,sockets,spread,#pragma omp parallel for, ,"schedule(static,1)",static,13.582915,5452.069782495499
1500000000,2,sockets,master,#pragma omp parallel for, ,"schedule(static,1)",static,13.578425,5502.149235725403
1500000000,96,sockets,close,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.635615,5552.451555013657
1500000000,256,threads,close, , ,"schedule(static,1)",static,13.488555000000002,5602.007301330566
1500000000,192,threads,spread,#pragma omp parallel for,simd,"schedule(static,1)",static,13.64105,5652.79639339447
1500000000,32,sockets,master,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.582305000000002,5702.9225425720215
1500000000,2,cores,spread,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.64038,5753.108568191528
1500000000,2,cores,close,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.636714999999999,5803.616017580032
1500000000,48,sockets,close, , ,"schedule(static,1)",static,13.417345000000001,5853.126726865768
1500000000,2,cores,master,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.57315,5903.18665599823
1500000000,192,cores,close, , ,"schedule(static,1)",static,13.414864999999999,5952.834517240524
