input,p0,p1,p2,p3,p4,p5,p6,objective,elapsed_sec
100000,42,sockets,close,#pragma omp parallel for, ,"schedule(static,2)",dynamic,0.018055,1096.28578042984
100000,42,threads,close,#pragma omp parallel for, ,"schedule(static,2)",static,0.01861,1104.038186788559
100000,42,sockets,spread,#pragma omp parallel for, ,"schedule(static,2)",dynamic,0.018154999999999998,1110.9227843284607
100000,42,sockets,spread,#pragma omp parallel for, ,"schedule(static,2)",static,0.018095,1117.8464562892914
100000,32,sockets,close,#pragma omp parallel for, ,"schedule(static,2)",static,0.018165,1125.2059116363525
100000,32,cores,close,#pragma omp parallel for, ,"schedule(static,2)",dynamic,0.018135,1132.5284116268158
100000,32,cores,close,#pragma omp parallel for, ,"schedule(static,2)",static,0.01818,1139.6339163780212
100000,4,cores,master, ,simd, ,static,0.017235,1146.4111468791962
100000,2,cores,close,#pragma omp parallel for, ,"schedule(static,2)",static,0.018165,1153.410118341446
100000,42,cores,master,#pragma omp parallel for, ,"schedule(static,2)",static,0.01812,1160.5015616416931
