p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,100,60,80,0.00018875439363,1646.1185748577118
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,64,200,240,0.00201790966111,1646.1336510181427
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,8,1000,1200,0.7986908746039947,1646.1494925022123
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,8,100,60,80,0.0001509741086605,1722.0664401054382
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,128,4,32,200,240,0.0040276085041637,1722.0819301605225
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,50,1000,1200,0.3800300332942212,1722.0968191623688
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,4,100,60,80,0.0001515282070535,1809.005550146103
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,32,200,240,0.0021046125151158,1809.02121257782
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,4,1000,1200,0.8019431336999021,1809.0366322994232
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,20,100,60,80,0.0001527037111774,1887.5922327041624
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,128,4,50,200,240,0.0040654964702026,1887.6085517406464
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,100,64,1000,1200,0.1619864888667823,1887.625759124756
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,64,4,128,60,80,0.0001603623996479,2026.1099836826324
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,64,4,50,200,240,0.0040662170423504,2026.141945362091
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,64,1000,1200,0.3534624111771495,2026.1577270030975
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,100,16,100,60,80,0.0001903109145829,2139.5449917316437
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,50,200,240,0.00389729488052,2139.561801671982
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,64,1000,1200,0.24864470812701,2139.578054189682
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,50,4,256,60,80,0.0001529289949531,2208.912565469742
