p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,64,4,60,80,0.0002095,369.3177971839905
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,4,16,60,80,0.0002285,376.63295555114746
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,100,16,60,80,0.000235,382.2530653476715
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,20,60,80,0.0001735,387.87517857551575
 , , ,50,32,256,60,80,0.0001435,393.0114307403565
 , , ,8,64,8,60,80,0.000195,399.11448669433594
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,16,4,20,60,80,0.000206,407.73997688293457
 , , ,20,128,8,60,80,0.0001725,413.3278455734253
 , , ,100,4,20,60,80,0.0001374999999999,418.21374917030334
 , , ,80,2048,100,60,80,0.000139,422.454078912735
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,100,100,60,80,0.000184,429.25915932655334
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,64,50,64,60,80,0.00019,436.43297266960144
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,16,4,60,80,0.0002055,441.6456277370453
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,80,32,60,80,0.000167,447.5741114616394
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,20,80,60,80,0.0001439999999999,455.0810673236847
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,128,128,60,80,0.0002155,461.3789794445038
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,2048,4,60,80,0.005777,467.35102939605713
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,8,60,80,0.0001864999999999,472.6686396598816
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,64,20,60,80,0.0002355,479.25724935531616
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,4,60,80,0.0001855,484.1562268733978
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,8,256,60,80,0.0001695,490.3303916454315
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,50,100,60,80,0.000182,495.3682179450989
 , , ,100,50,256,60,80,0.000135,499.91230940818787
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,2048,128,60,80,0.0002424999999999,506.38968420028687
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,20,4,20,60,80,0.0001585,512.0572991371155
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,50,60,80,7e-05,519.2575907707214
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,128,60,80,0.000147,523.4969084262848
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,16,16,60,80,0.0001805,530.3134231567383
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,100,16,60,80,0.0001735,535.6989514827728
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,16,4,60,80,0.000183,541.1074531078339
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,50,80,256,60,80,0.0002015,547.9008922576904
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,64,32,128,60,80,0.0001915,555.4628419876099
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,64,32,60,80,7.75e-05,562.0962867736816
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,8,4,60,80,0.000192,567.0024683475494
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,50,100,60,80,0.0001554999999999,572.3341820240021
 , , ,50,16,64,60,80,0.000173,578.4550175666809
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,100,64,60,80,7.25e-05,583.8346784114838
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,32,60,80,0.0001309999999999,588.909725189209
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,64,60,80,0.000107,596.368626832962
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,64,8,60,80,0.000145,601.0107164382935
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,4,60,80,0.0002225,608.1314380168915
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,4,4,60,80,0.0001615,615.4289691448212
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,50,64,60,80,0.0001325,623.8281564712524
 , , ,4,2048,50,60,80,0.000163,630.9401676654816
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,50,60,80,0.000169,639.3208894729614
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,50,60,80,0.000129,646.9940466880798
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,2048,50,60,80,0.000273,655.1652212142944
 , , ,80,128,20,60,80,0.0001515,662.4062657356262
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,4,256,60,80,0.000187,673.0212516784668
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,4,60,80,0.000173,680.462587594986
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,100,4,60,80,0.0003865,688.7812404632568
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,50,4,60,80,0.000173,695.8771710395813
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,128,20,60,80,0.000141,705.0045883655548
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,128,20,60,80,0.0001265,712.2320902347565
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,128,20,60,80,0.000138,721.825849533081
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,20,60,80,0.0001264999999999,729.0331192016602
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,20,256,60,80,0.0001405,737.0673484802246
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,4,4,60,80,0.0002255,745.6454882621765
 , , ,100,4,64,60,80,0.0001225,753.4358351230621
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,4,64,60,80,0.0002619999999999,763.2252361774445
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,256,60,80,0.000159,771.3070368766785
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,50,60,80,0.00013,778.9767231941223
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,20,20,50,60,80,0.0002,788.3192317485809
 , , ,96,80,4,60,80,0.0001935,794.9578104019165
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,50,60,80,0.0001735,802.3530797958374
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,4,256,60,80,0.000148,809.9331455230713
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,4,256,60,80,0.000159,819.108078956604
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,4,4,60,80,0.0004179999999999,830.2884469032288
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,64,60,80,9.65e-05,841.5772478580475
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,64,60,80,0.0001735,850.0942015647888
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,4,64,60,80,8.5e-05,860.724990606308
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,20,4,64,60,80,0.0001574999999999,868.6835775375366
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,80,16,60,80,0.000128,875.4958581924438
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,50,60,80,0.000174,884.5508873462677
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,128,20,60,80,0.0002475,894.3963220119476
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,128,20,60,80,0.0001305,902.0521054267884
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,20,60,80,0.0001445,909.3470857143402
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,128,60,80,0.00015,916.9531970024108
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,4,128,60,80,0.000157,926.5661234855652
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,256,60,80,0.0001845,935.9186398983002
 , , ,96,128,20,60,80,0.0001365,943.4014909267426
 , , ,16,128,16,60,80,0.000134,951.3267436027528
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,128,16,60,80,0.0001485,959.7104759216307
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,16,60,80,0.000177,968.1811509132384
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,16,60,80,0.000122,975.5886116027832
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,128,16,60,80,0.000274,983.3563542366028
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,128,16,60,80,0.0001664999999999,990.9891047477722
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,8,60,80,0.0001545,998.9396986961364
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,4,60,80,0.000247,1006.4306306838988
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,4,100,60,80,0.0001735,1016.2674791812896
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,256,60,80,0.000123,1026.0657885074615
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,100,60,80,0.0001235,1036.489545583725
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,100,60,80,0.0001505,1045.585996389389
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,100,60,80,0.0001375,1055.444392204285
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,32,4,100,60,80,0.0001565,1064.8918039798737
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,100,60,80,0.0001565,1072.6791536808014
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,4,100,60,80,0.0001455,1080.952204704285
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,16,4,100,60,80,0.000181,1090.2514581680298
 , , ,50,64,4,60,80,0.000203,1097.490912914276
 , , ,4,64,4,60,80,0.0001945,1104.9718239307404
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,16,256,60,80,0.000149,1113.270114660263
 , , ,128,100,128,60,80,0.0001415,1120.0618476867676
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,64,60,80,0.00015,1127.904793024063
 , , ,100,50,4,60,80,0.000188,1134.891167640686
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,4,100,60,80,0.0001695,1144.096904754639
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,16,64,16,60,80,0.0001515,1154.226726770401
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,100,128,60,80,0.000136,1162.2607111930847
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,50,256,60,80,0.0001745,1172.5321550369265
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,64,60,80,0.000188,1183.6832494735718
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,32,50,60,80,0.0001374999999999,1192.190440416336
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,16,60,80,0.0001315,1199.9121389389038
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,50,60,80,0.0001619999999999,1208.724566936493
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,2048,50,60,80,0.0001819999999999,1217.570328950882
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,50,60,80,0.0002015,1228.5544044971466
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,4,100,60,80,0.0001825,1237.9202406406405
 , , ,8,4,50,60,80,0.0001525,1245.6495208740234
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,4,50,60,80,0.0001394999999999,1253.688550710678
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,50,60,80,0.000143,1261.8047869205477
 , , ,100,4,50,60,80,0.000159,1269.7719042301178
