p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
7,80, ,#pragma omp parallel for,64,16,threads,explicit,0.570825,1761.025418996811
8,160, , ,96,16,sockets,balanced,0.394065,1777.0246694087982
5,40,#pragma clang loop unrolling full, ,256,4,sockets,balanced,0.62583,1793.0251650810242
5,80,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,cores,none,0.725175,1809.3540389537811
7,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,sockets,scatter,0.5303199999999999,1825.5205147266388
3,160, ,#pragma omp parallel for,2,96,cores,scatter,1.268585,1845.0250532627106
2,20,#pragma clang loop unrolling full, ,96,8,cores,none,1.93342,1865.0244331359863
6,20,#pragma clang loop unrolling full, ,32,16,threads,disabled,0.629745,1881.0251953601837
3,10,#pragma clang loop unrolling full,#pragma omp parallel for,4,96,sockets,explicit,1.213025,1899.0247976779938
8,128,#pragma clang loop unrolling full,#pragma omp parallel for,2,32,threads,compact,0.5901,1915.3556492328644
5,20,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,cores,none,0.771325,1933.0229647159576
4,20,#pragma clang loop unrolling full, ,128,96,threads,balanced,0.9134599999999999,1951.02512717247
3,200,#pragma clang loop unrolling full, ,64,8,threads,none,1.34381,1969.0248177051544
7,160, ,#pragma omp parallel for,64,96,sockets,explicit,0.5533399999999999,1985.4785521030426
2,128, ,#pragma omp parallel for,16,8,cores,compact,1.5650249999999999,2005.0250401496887
2,20, , ,2,128,sockets,disabled,1.910545,2025.0234661102295
3,100,#pragma clang loop unrolling full, ,2,64,cores,balanced,1.42618,2045.0248627662659
7,80,#pragma clang loop unrolling full, ,32,2,threads,compact,0.541885,2061.0246636867523
5,100, , ,8,128,threads,scatter,0.72957,2077.1073105335236
5,20, ,#pragma omp parallel for,2,2,sockets,explicit,0.75746,2093.5190031528473
8,64,#pragma clang loop unrolling full,#pragma omp parallel for,64,2,sockets,scatter,0.47674,2109.024904727936
3,10,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,sockets,none,1.2900749999999999,2127.148596048355
5,20,#pragma clang loop unrolling full, ,96,8,cores,disabled,0.727885,2143.231074333191
