p1,p2,p3,p4,p5,t0,objective,elapsed_sec
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,20,4,2800,17.8552635,8899.262616872787
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,50,256,2800,17.691625000000002,8958.114555835724
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,4,2800,17.758287000000003,9016.937708616257
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,4,256,2800,17.724911499999997,9077.14503979683
 , ,4,128,256,2800,17.790169,9135.972632408142
 , ,4,2048,256,2800,17.8218475,9195.27474951744
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,100,4,2800,17.7779895,9254.350023269652
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,128,8,2800,17.796332,9314.605440616608
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,256,2800,17.772194,9373.552492141724
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,2048,4,2800,17.7213865,9433.960278511047
 , ,128,2048,4,2800,17.7558165,9493.116565704346
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,16,2800,17.789544,9553.606732845306
 , ,128,32,8,2800,17.691235,9613.590795516968
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,4,2800,17.7260275,9673.8905544281
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,80,128,2800,17.756299,9733.006419420242
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,20,80,2800,17.807188,9791.978487730026
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,256,2800,17.752871,9851.09888958931
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,4,256,2800,17.851748,9910.198360204697
 , ,8,80,128,2800,17.754996,9969.245002985
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,100,256,2800,17.812676500000002,10028.32117342949
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,100,2800,17.7925,10087.473569869995
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,80,100,2800,17.864294,10146.732009649277
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,128,2800,17.7133395,10207.103857278824
#pragma clang loop(j2) pack array(path) allocate(malloc), ,4,100,80,2800,17.7429355,10266.17318058014
#pragma clang loop(j2) pack array(path) allocate(malloc), ,32,50,128,2800,17.713647,10325.15388250351
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,256,2800,17.720890500000003,10383.949204206468
 , ,96,100,4,2800,17.745842500000002,10443.231004238129
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,8,2800,17.7107675,10502.029287338257
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,256,2800,17.7191585,10562.445074796677
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,80,2800,17.773215999999998,10622.926595211027
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,256,2800,17.8095485,10683.34217762947
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,2800,17.686127499999998,10744.026870250702
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,16,2800,17.757365,10804.402824163437
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,128,2800,17.7143225,10864.462396621704
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,4,4,2800,17.7399815,10924.650456905363
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,100,64,2800,17.7170525,10985.31943154335
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,80,256,2800,17.7648,11045.65014076233
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,4,2800,17.696844,11105.91217136383
#pragma clang loop(j2) pack array(path) allocate(malloc), ,96,2048,8,2800,17.762238500000002,11166.37881922722
#pragma clang loop(j2) pack array(path) allocate(malloc), ,4,2048,4,2800,17.709133,11226.73222899437
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,80,256,2800,17.725043499999998,11287.041552305222
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,8,2800,17.728118000000002,11347.571233034134
#pragma clang loop(j2) pack array(path) allocate(malloc), ,50,2048,4,2800,17.7085185,11407.539685726166
#pragma clang loop(j2) pack array(path) allocate(malloc), ,8,2048,4,2800,17.6974545,11467.852224588394
#pragma clang loop(j2) pack array(path) allocate(malloc), ,20,2048,4,2800,17.646442999999998,11527.898200750353
#pragma clang loop(j2) pack array(path) allocate(malloc), ,32,2048,4,2800,17.679593,11588.059146642683
#pragma clang loop(j2) pack array(path) allocate(malloc), ,16,2048,4,2800,17.6691705,11648.43996667862
