input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
100000,4,80,#pragma clang loop unrolling full, ,128,128,cores,disabled,0.26279,1345.1069900989532
100000,48,80,#pragma clang loop unrolling full, ,16,2,sockets,scatter,0.319415,1360.1501953601837
100000,4,10, , ,128,128,sockets,balanced,0.26943,1374.9508464336395
100000,192,64,#pragma clang loop unrolling full,#pragma omp parallel for,64,32,sockets,none,0.55635,1393.3749606609344
100000,32,100,#pragma clang loop unrolling full, ,16,96,cores,explicit,0.28129,1408.3179183006287
100000,48,10, , ,2,256,cores,scatter,0.32948500000000003,1437.0218708515167
100000,2,20, ,#pragma omp parallel for,2,256,sockets,compact,0.264355,1452.094310760498
100000,32,40,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,cores,balanced,0.28559,1467.56786942482
100000,192,200,#pragma clang loop unrolling full, ,4,64,threads,none,1.14536,1485.252207517624
100000,48,10, ,#pragma omp parallel for,2,16,cores,balanced,0.304535,1501.1665461063385
100000,16,40,#pragma clang loop unrolling full, ,16,64,threads,compact,0.27951000000000004,1515.8917648792267
100000,96,10,#pragma clang loop unrolling full, ,4,64,cores,scatter,0.39697,1531.5868155956268
100000,128,20,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,sockets,disabled,0.68716,1550.0810685157776
100000,4,64,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,cores,compact,0.26243,1565.1916885375977
100000,128,20, , ,256,2,cores,scatter,0.461635,1581.0206661224365
100000,256,80,#pragma clang loop unrolling full,#pragma omp parallel for,128,64,threads,compact,1.0666250000000002,1601.2743837833405
100000,256,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,threads,none,0.771245,1621.111734867096
100000,128,20, , ,96,8,threads,compact,0.502815,1637.1340775489807
100000,64,10,#pragma clang loop unrolling full, ,2,128,sockets,scatter,0.38453000000000004,1655.2178268432617
100000,2,10,#pragma clang loop unrolling full,#pragma omp parallel for,2,16,sockets,scatter,0.267285,1672.9255816936493
100000,2,80,#pragma clang loop unrolling full, ,128,64,sockets,none,0.25954,1690.2801287174225
100000,128,10, , ,8,256,cores,balanced,0.47726999999999997,1709.172975063324
100000,2,64,#pragma clang loop unrolling full,#pragma omp parallel for,96,128,threads,disabled,0.261985,1726.6849946975708
