p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,4,128,60,80,0.0001546712836856,1193.5344641208649
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,4,100,200,240,0.0041395200241147,1193.5525650978088
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,16,256,1000,1200,0.1815499697469605,1193.569322347641
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,256,60,80,0.0001675286258436,1241.5002105236051
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,8,256,200,240,0.0037653159120685,1241.519208908081
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,256,1000,1200,0.5396478094077366,1241.5375916957855
 , , ,4,50,128,60,80,0.0001570838907915,1271.5202820301056
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,4,200,240,0.0055216217412854,1271.5393240451813
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,8,1000,1200,0.439386078965009,1271.5566177368164
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,128,8,50,60,80,0.0001509879493408,1358.680968999863
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,128,200,240,0.0044320159507887,1358.7000575065613
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,50,2048,100,1000,1200,0.8100530925016796,1358.7172770500183
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,128,256,60,80,0.0001691055150013,1387.5998797416687
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,128,200,240,0.0044123087777003,1387.6195006370544
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,128,4,8,1000,1200,0.4750965511252598,1387.6391551494598
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,128,60,80,0.0001561115288411,1440.6494019031525
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,128,32,4,200,240,0.0103209566506366,1440.6700654029846
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,100,4,4,1000,1200,0.614871418434867,1440.6882965564728
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,128,60,80,0.0001555526699204,1508.5119833946228
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,8,256,200,240,0.0042565369676032,1508.5329082012177
 , , ,128,32,8,1000,1200,0.3666346191772216,1508.552571773529
 , , ,100,80,256,60,80,0.0001726656808758,1556.1424326896667
 , , ,128,2048,256,200,240,0.0046532528361296,1556.1635353565216
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,128,1000,1200,0.652694992423466,1556.1825296878815
