p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 , ,128,2048,4,1200,1400,0.1510381984606965,1063.8511922359469
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,4,80,100,0.0001276571377967,1142.3043599128723
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,240,260,0.002878399783619,1142.3205749988556
 , ,128,64,4,1200,1400,0.139638623179497,1142.3359274864197
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,128,4,80,100,0.0001276570605136,1206.2187147140503
 , ,20,2048,4,240,260,0.0010157498525685,1206.2354016304016
 , ,128,100,4,1200,1400,0.159821790709536,1206.2527513504028
 , ,8,2048,256,80,100,0.0010333682401702,1238.817260980606
 , ,20,80,4,240,260,0.0012437619984631,1238.834240436554
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,256,1200,1400,4.286707875647467,1238.8504135608673
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,128,256,80,100,0.0010549916881612,1268.5331749916077
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,80,240,260,0.0225563501518494,1268.550483942032
 , ,50,2048,80,1200,1400,3.362804180376111,1268.5677604675293
 , ,128,16,4,80,100,0.0003400788140595,1301.4332699775696
 , ,100,2048,4,240,260,0.001015763497517,1301.451105594635
#pragma clang loop(j2) pack array(data) allocate(malloc), ,8,100,64,1200,1400,3.181421292883563,1301.4697744846344
 , ,96,2048,4,80,100,8.550752346358213e-05,1365.6335072517395
 , ,32,100,4,240,260,0.0011677752526815,1365.6533489227295
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,128,50,1200,1400,3.5739150397887136,1365.670743227005
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,80,100,0.000158081723652,1418.2027099132538
 , ,4,64,4,240,260,0.0013197184241795,1418.2280414104462
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,4,16,1200,1400,0.3833981071834639,1418.2467999458313
 , ,96,128,4,80,100,9.269802081193644e-05,1489.543991804123
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,4,240,260,0.0050984618513122,1489.5628628730774
#pragma clang loop(j2) pack array(data) allocate(malloc), ,20,2048,256,1200,1400,2.6646771389076673,1489.5810306072235
