input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
5000000,7,100, , ,96,8,80,none,sockets,12.776785,6050.73876619339
5000000,8,100, , ,2,96,100,explicit,sockets,11.25544,6100.856069087982
5000000,8,1000, ,#pragma omp parallel for,96,128,200,balanced,cores,11.365490000000001,6150.9577877521515
5000000,8,1000,#pragma clang loop unrolling full, ,2,256,40,balanced,cores,11.41209,6201.585247993469
5000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,16,2,128,scatter,cores,11.13884,6251.106887340546
5000000,8,1600, , ,8,16,128,balanced,threads,11.40655,6301.597043514252
5000000,4,100,#pragma clang loop unrolling full, ,64,2,128,compact,cores,26.581945,6397.258977174759
5000000,8,1000, ,#pragma omp parallel for,8,8,40,none,cores,11.112079999999999,6447.305134296417
5000000,8,400, , ,2,32,20,none,cores,11.227305000000001,6497.761099100113
5000000,8,200, ,#pragma omp parallel for,4,256,200,disabled,cores,11.183805,6547.528698682785
5000000,8,100, , ,8,64,200,compact,cores,15.237545,6609.159130096436
5000000,8,1280, , ,128,64,10,explicit,threads,11.17679,6659.006479263306
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,32,32,64,explicit,sockets,11.110710000000001,6708.435116052628
5000000,8,1600, ,#pragma omp parallel for,64,96,10,scatter,sockets,11.11232,6758.435538768768
5000000,6,400,#pragma clang loop unrolling full,#pragma omp parallel for,256,2,64,compact,sockets,18.99719,6831.617036581039
5000000,8,640, ,#pragma omp parallel for,16,64,200,compact,sockets,15.142295,6893.8668653965
5000000,8,1600, , ,16,16,10,balanced,cores,11.417905,6944.750487804413
5000000,7,1280,#pragma clang loop unrolling full,#pragma omp parallel for,64,96,128,disabled,sockets,12.79485,6999.2922286987305
5000000,8,1600, ,#pragma omp parallel for,2,4,40,none,cores,11.152204999999999,7049.269078493118
5000000,8,640,#pragma clang loop unrolling full,#pragma omp parallel for,96,8,200,none,cores,11.11841,7098.896242141724
5000000,8,2000, ,#pragma omp parallel for,8,16,200,compact,sockets,15.209015,7161.179673194885
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,16,96,40,scatter,cores,11.254290000000001,7211.651836156845
5000000,8,200, ,#pragma omp parallel for,64,4,20,explicit,cores,11.17132,7261.289988279343
5000000,8,1000,#pragma clang loop unrolling full, ,8,128,200,disabled,sockets,11.155145000000001,7311.362065792084
5000000,8,1600, ,#pragma omp parallel for,2,32,200,explicit,sockets,11.26997,7361.197475910187
5000000,8,100, , ,32,32,10,disabled,cores,11.21696,7412.038996458054
