p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,50,64,40,20,0.0006969999999999,687.3580961227417
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,16,4,40,20,0.002805,697.4701035022736
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,80,32,40,20,0.0006709999999999,707.0704801082611
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,20,80,40,20,0.0004759999999999,716.2662518024445
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,128,128,40,20,0.0006855,725.7025270462036
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,2048,4,40,20,0.0036899999999999,735.9742224216461
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,8,40,20,0.000811,745.4628143310547
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,64,20,40,20,0.0004935,756.3302133083344
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,4,40,20,0.0003509999999999,767.1182470321655
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,8,256,40,20,0.0006615,776.7305550575256
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,50,100,40,20,0.0004805,785.6623344421387
 , , ,100,50,256,40,20,0.000271,794.3260087966919
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,2048,128,40,20,0.0006705,803.8945562839508
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,20,4,20,40,20,0.0006085,813.6299338340759
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,50,40,20,0.000575,822.9622840881348
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,128,40,20,0.0002864999999999,831.5137870311737
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,16,16,40,20,0.000775,841.7061953544617
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,100,16,40,20,0.001013,851.1778748035431
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,16,4,40,20,0.00034,860.6507015228271
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,50,80,256,40,20,0.000686,871.482212305069
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,32,128,40,20,0.0006975,881.1784782409668
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,64,32,40,20,0.0005665,890.6500146389008
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,8,4,40,20,0.000327,899.966334104538
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,50,100,40,20,0.00039,908.725917339325
 , , ,50,16,64,40,20,0.0002839999999999,917.5380938053132
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,100,64,40,20,0.000597,926.850634098053
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,32,40,20,0.0002619999999999,935.3591635227205
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,64,40,20,0.0014425,945.9622220993042
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,64,8,40,20,0.0013095,955.6342117786407
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,4,40,20,0.000338,968.6065819263458
 , , ,4,100,256,40,20,0.000309,982.2745609283448
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,50,40,20,0.0005139999999999,996.1954352855682
 , , ,4,2048,256,40,20,0.0003245,1009.4094908237456
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,4,40,20,0.0003794999999999,1020.620014667511
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,256,40,20,0.000298,1031.9629294872284
 , , ,128,100,4,40,20,0.000459,1043.0619699954989
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,256,40,20,0.0002885,1055.098876953125
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,256,40,20,0.0002575,1067.509940624237
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,64,40,20,0.0004885,1078.966936826706
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,80,40,20,0.000294,1091.3536384105682
 , , ,128,2048,80,40,20,0.0002645,1102.6946077346802
 , , ,128,2048,100,40,20,0.0002605,1114.8978023529053
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,64,40,20,0.0003354999999999,1125.797662973404
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,64,40,20,0.0002695,1136.7453837394714
 , , ,100,128,80,40,20,0.000285,1147.4823105335236
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,64,40,20,0.000531,1158.817813873291
 , , ,128,128,64,40,20,0.0002715,1171.262338399887
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,100,40,20,0.0002855,1183.6514270305634
 , , ,128,2048,64,40,20,0.000287,1195.8340103626251
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,80,40,20,0.0002615,1208.3228046894071
 , , ,128,100,64,40,20,0.000278,1220.5503377914429
 , , ,4,80,256,40,20,0.0002879999999999,1232.2915394306185
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,2048,50,40,20,0.000463,1244.243225812912
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,64,40,20,0.000473,1255.39359998703
 , , ,4,2048,100,40,20,0.0003495,1267.174008846283
 , , ,4,2048,80,40,20,0.0003055,1280.810507774353
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,50,40,20,0.000508,1292.8984940052032
 , , ,4,128,128,40,20,0.0003655,1306.3704030513763
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,100,40,20,0.0003025,1318.634701013565
 , , ,4,128,100,40,20,0.00027,1332.221605539322
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,20,2048,50,40,20,0.000481,1343.3976566791534
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,2048,64,40,20,0.0004885,1354.4619762897491
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,2048,64,40,20,0.0004625,1365.9028656482697
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,80,40,20,0.0004115,1377.9065322875977
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,64,40,20,0.0002659999999999,1390.1582655906675
 , , ,128,2048,50,40,20,0.0002675,1402.5065455436709
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,128,50,40,20,0.0004895,1415.6866824626925
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,256,40,20,0.000286,1429.1088390350342
 , , ,4,128,256,40,20,0.000251,1441.5140545368197
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,100,64,40,20,0.0004745,1452.9655275344849
