p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 , , ,4,8,256,100,40,0.0058050342860338,4566.850111484528
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,50,80,500,120,0.372838805842781,4566.86740231514
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,256,40,20,0.0002844422305279,4802.3911554813385
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,64,100,40,0.0072090383501505,4802.4121530056
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,2048,100,500,120,3.9190431845018705,4802.429839849472
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,4,80,40,20,0.0002861619204748,5062.633414506912
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,20,80,100,40,0.0091822197991525,5062.654978513718
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,256,500,120,2.2489487719365537,5062.674726963043
 , , ,4,4,20,40,20,0.0002712625661296,5214.4798946380615
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,50,100,40,0.0090678266173789,5214.502112388611
 , , ,128,128,32,500,120,3.928630654270064,5214.520649671555
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,128,40,20,0.0002751303113151,5453.153596162796
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,100,100,40,0.0217519371346862,5453.175354957581
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,100,500,120,2.7897799876891187,5453.194600105286
