p1,p2,p3,p4,p5,t0,objective,elapsed_sec
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,2048,100,180,0.0044778510934765,12031.358386039734
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,500,0.092001697964067,12031.377625465391
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,16,256,2800,14.362867238498218,12031.394391536713
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,50,256,180,0.0044778462986315,12475.499488830566
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,128,500,0.0914688123603796,12475.519888162611
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,128,256,2800,19.073739492444204,12475.539576768875
 , ,128,4,8,180,0.0044778685345104,12919.5755879879
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,128,500,0.0914688130349948,12919.596066713331
 , ,4,8,256,2800,17.743352566897823,12919.614117860794
#pragma clang loop(j2) pack array(path) allocate(malloc), ,96,2048,4,180,0.0044778707393744,13363.360459327698
 , ,128,4,4,500,0.0914691351403009,13363.38115787506
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,256,2800,17.72217925426755,13363.399269580841
