input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
5000000,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,sockets,explicit,1.67434,2408.3100411891937
5000000,16,40, ,#pragma omp parallel for,4,32,sockets,balanced,1.6784,2430.617868900299
5000000,16,64,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,sockets,explicit,1.67432,2452.9494392871857
5000000,48,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,cores,compact,1.79531,2475.681359767914
5000000,32,160, , ,96,256,cores,compact,1.69748,2498.193329811096
5000000,32,200,#pragma clang loop unrolling full, ,96,64,cores,explicit,1.633695,2520.573632478714
5000000,16,64,#pragma clang loop unrolling full,#pragma omp parallel for,16,32,cores,explicit,1.68017,2542.97402715683
5000000,16,10, ,#pragma omp parallel for,256,32,threads,none,1.67696,2565.2140119075775
5000000,16,160,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,sockets,explicit,1.678105,2587.554366827011
5000000,32,200,#pragma clang loop unrolling full, ,16,2,sockets,explicit,1.62714,2609.9789729118347
5000000,32,160,#pragma clang loop unrolling full, ,8,2,sockets,none,1.6354250000000001,2632.4468910694122
5000000,8,80, ,#pragma omp parallel for,2,16,sockets,explicit,2.3882849999999998,2657.03701877594
5000000,32,160, , ,2,256,sockets,none,1.64655,2679.3534033298492
5000000,16,160, ,#pragma omp parallel for,4,32,cores,none,1.673975,2702.0339872837067
5000000,16,20, ,#pragma omp parallel for,2,64,cores,disabled,1.67291,2724.414644241333
5000000,128,64,#pragma clang loop unrolling full, ,32,256,sockets,compact,1.7549,2747.1986377239227
5000000,256,160, ,#pragma omp parallel for,256,256,cores,compact,1.77091,2770.278350830078
5000000,96,10,#pragma clang loop unrolling full, ,2,2,cores,scatter,1.77488,2793.054196357727
5000000,32,40,#pragma clang loop unrolling full, ,16,2,sockets,explicit,1.630385,2815.337699651718
5000000,32,160, , ,32,2,sockets,explicit,1.633435,2837.650426387787
5000000,16,200, ,#pragma omp parallel for,4,32,cores,explicit,1.674465,2859.977575778961
5000000,128,200,#pragma clang loop unrolling full, ,256,256,sockets,disabled,1.7879999999999998,2882.802298307419
5000000,32,20,#pragma clang loop unrolling full, ,4,2,sockets,explicit,1.6357,2905.0654485225677
5000000,16,160,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,cores,explicit,1.6702750000000002,2927.2503728866577
5000000,48,10,#pragma clang loop unrolling full, ,4,64,sockets,scatter,1.776575,2949.9454262256622
5000000,32,160,#pragma clang loop unrolling full, ,256,2,cores,explicit,1.634375,2972.4782485961914
5000000,192,20,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,cores,disabled,1.79138,2995.7823774814606
