p1,p2,p3,p4,p5,t0,objective,elapsed_sec
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,2048,4,400,0.0467339767049746,460.15122509002686
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,2048,4,2000,6.300801629967707,460.1616394519806
 , ,4,128,4,120,0.0011244630319054,497.26802158355713
 , ,50,2048,4,400,0.0469773083032987,497.28147292137146
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,64,2000,7.062446838252903,497.2923996448517
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,120,0.0011079393465521,546.6486375331879
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,8,400,0.0471207930658216,546.6607043743134
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,2048,20,2000,6.637321790215955,546.6717476844788
#pragma clang loop(i1) pack array(A) allocate(malloc), ,20,2048,4,120,0.0011079216209976,582.5949921607971
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,4,400,0.0468251931315024,582.6071178913116
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,4,2000,6.5607202653747265,582.6184251308441
 , ,50,2048,50,120,0.0011947591084955,618.6042628288269
 , ,32,2048,256,400,0.0535981634707189,618.6179535388947
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,2000,6.325694841361397,618.630508184433
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,128,4,120,0.001124482773202,680.0397672653198
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,4,400,0.0569677055251063,680.0526285171509
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,2048,100,2000,7.121514128834346,680.0646679401398
#pragma clang loop(i1) pack array(A) allocate(malloc), ,20,100,4,120,0.00114074370574,740.9238493442535
#pragma clang loop(i1) pack array(A) allocate(malloc), ,20,4,4,400,0.055021125435139,740.937497138977
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,4,2000,7.553834441823084,740.9522337913513
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,4,120,0.0011079398460956,780.4276986122131
 , ,32,2048,4,400,0.046924349173432,780.4417769908905
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,64,4,2000,8.109832326756711,780.4552092552185
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,128,4,120,0.001124455116524,896.4854161739349
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,4,400,0.0551721733931717,896.4992480278015
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,128,2000,7.551352654309113,896.5124759674072
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,120,0.0011079388341878,970.1702063083648
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,4,400,0.0469188521227143,970.1845378875732
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,4,2000,6.524868345146206,970.1981663703918
 , ,8,32,4,120,0.0012037062266042,1013.613711118698
 , ,4,32,16,400,0.055071127908221,1013.6284728050232
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,4,2000,8.32746921744022,1013.6443946361542
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,100,4,120,0.001140765109927,1064.8577706813812
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,100,16,400,0.0558365527381323,1064.8728346824646
#pragma clang loop(i1) pack array(A) allocate(malloc), ,16,100,4,2000,7.452910119852636,1064.8872339725494
 , ,100,16,4,120,0.0012336665913133,1097.4415287971497
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,4,400,0.062407449027692,1097.458773136139
 , ,4,80,50,2000,8.057932727723614,1097.4735255241394
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,2048,4,120,0.0011079183036877,1154.8449833393097
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,20,256,400,0.0545642708787408,1154.8628907203674
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,16,256,2000,7.811565127266781,1154.87863612175
#pragma clang loop(i1) pack array(A) allocate(malloc), ,96,2048,4,120,0.0011079193155933,1188.979951620102
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,20,400,0.0549448002893206,1188.9985792636871
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,50,2000,7.492714127518724,1189.0161373615265
#pragma clang loop(i1) pack array(A) allocate(malloc), ,16,2048,8,120,0.0011257758047458,1228.34743309021
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,8,400,0.054216792753453,1228.3645541667938
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,4,2000,6.512508195309989,1228.380633354187
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,4,120,0.0011079412678014,1292.397748708725
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,400,0.0467823572858126,1292.441321849823
 , ,100,4,4,2000,7.568683544638912,1292.4574992656708
 , ,80,2048,16,120,0.0011434181214584,1420.7542128562927
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,8,400,0.0469997258197366,1420.7739086151123
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,64,2000,7.2456909839237555,1420.790765285492
 , ,80,2048,4,120,0.001107944194976,1492.6885826587677
 , ,16,2048,4,400,0.046818229658882,1492.7064950466156
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,50,256,2000,7.642542646465726,1492.7254350185394
 , ,4,2048,8,120,0.0011258010542798,1542.3402984142303
 , ,20,2048,4,400,0.0468713228825705,1542.3583483695984
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,20,2000,7.549313633700602,1542.3758053779602
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,4,120,0.0011079403328184,1588.544927358627
 , ,100,64,128,400,0.0549611190982642,1588.5632836818695
 , ,128,64,128,2000,7.553789996858417,1588.581144809723
