input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
100000,8,100, ,#pragma omp parallel for,2,8,10,explicit,threads,0.21828,17681.519780874252
1000000,8,800,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,20,explicit,sockets,2.22018,17699.738699436188
5000000,8,640,#pragma clang loop unrolling full,#pragma omp parallel for,16,96,20,explicit,cores,11.159285,17744.75673174858
100000,8,100,#pragma clang loop unrolling full, ,2,8,64,explicit,sockets,0.231325,17775.529458522797
1000000,8,800, ,#pragma omp parallel for,16,2,128,explicit,sockets,2.258715,17793.809358358383
5000000,8,1000, , ,64,2,64,disabled,cores,11.205735,17838.88654923439
100000,4,800, , ,96,2,40,explicit,sockets,0.44838,17873.20777273178
1000000,4,800, , ,64,2,20,compact,cores,5.66334,17901.543395996094
5000000,4,800, ,#pragma omp parallel for,32,2,10,disabled,cores,23.389155000000002,17982.26836824417
100000,8,100, ,#pragma omp parallel for,256,16,200,balanced,threads,0.22915,18012.54170513153
1000000,8,1280,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,20,explicit,sockets,2.24532,18030.792144060135
5000000,8,100, , ,64,16,80,balanced,threads,11.539285,18076.65693116188
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,64,200,none,cores,0.222785,18111.408194065094
1000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,64,10,balanced,threads,2.2652599999999996,18129.818747520447
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,32,80,none,cores,11.112704999999998,18174.881504535675
100000,8,200,#pragma clang loop unrolling full, ,16,32,10,explicit,threads,0.22146,18202.36935734749
1000000,8,2000,#pragma clang loop unrolling full, ,32,64,200,explicit,sockets,2.2413499999999997,18220.410317659378
5000000,8,100,#pragma clang loop unrolling full, ,64,16,10,disabled,sockets,11.321185,18265.786259889603
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,160,none,threads,0.21742,18301.40861582756
1000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,80,explicit,sockets,2.22877,18319.61612033844
5000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,10,disabled,sockets,11.23761,18365.00589823723
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,20,none,sockets,0.22116,18411.23654437065
1000000,8,100, , ,256,16,20,balanced,sockets,2.29763,18429.37615919113
5000000,8,640,#pragma clang loop unrolling full, ,16,8,20,none,cores,11.153945,18474.06516122818
500000,8,100, ,#pragma omp parallel for,4,8,10,none,cores,1.11883,18489.493366003036
2500000,8,100, ,#pragma omp parallel for,4,32,10,none,cores,5.560105,18517.69231057167
10000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,10,none,cores,22.285955,18596.201704978943
